scenario,symbol,trade_direction,trades,win_rate,avg_return,median_return,best_trade,worst_trade,avg_pnl_per_contract
25_SAME_75_NEXT,ANET,SHORT,1,0.0,-0.2992682926829269,-0.2992682926829269,-0.2992682926829269,-0.2992682926829269,-92.02500000000002
25_SAME_75_NEXT,APA,SHORT,2,0.0,-0.11440185830429725,-0.11440185830429725,-0.0174216027874564,-0.2113821138211381,-13.487499999999997
25_SAME_75_NEXT,APP,LONG,2,1.0,0.5209974967907572,0.5209974967907572,0.9405829268292683,0.1014120667522463,1319.6718749999998
25_SAME_75_NEXT,AXP,LONG,1,1.0,0.0569105691056912,0.0569105691056912,0.0569105691056912,0.0569105691056912,47.25000000000019
25_SAME_75_NEXT,BAC,LONG,2,1.0,0.29830475730499895,0.29830475730499895,0.3063414634146344,0.2902680511953635,26.800000000000004
25_SAME_75_NEXT,BBY,LONG,1,1.0,0.2948859166011013,0.2948859166011013,0.2948859166011013,0.2948859166011013,46.849999999999966
25_SAME_75_NEXT,BKNG,LONG,1,1.0,0.1800457810403346,0.1800457810403346,0.1800457810403346,0.1800457810403346,1710.7500000000002
25_SAME_75_NEXT,BRK.B,SHORT,1,0.0,-0.3449830194504476,-0.3449830194504476,-0.3449830194504476,-0.3449830194504476,-139.67499999999998
25_SAME_75_NEXT,BSX,SHORT,1,0.0,-0.1872491509725222,-0.1872491509725222,-0.1872491509725222,-0.1872491509725222,-30.32499999999998
25_SAME_75_NEXT,BX,LONG,2,1.0,0.43058408215661087,0.43058408215661087,0.8148267008985879,0.0463414634146339,165.81249999999994
25_SAME_75_NEXT,C,LONG,2,0.5,0.17583104052638274,0.17583104052638274,0.3640128854118729,-0.0123508043591074,47.94999999999998
25_SAME_75_NEXT,CF,SHORT,1,1.0,0.005062126092959,0.005062126092959,0.005062126092959,0.005062126092959,1.374999999999993
25_SAME_75_NEXT,CIEN,SHORT,1,1.0,0.0625787618242434,0.0625787618242434,0.0625787618242434,0.0625787618242434,98.07500000000005
25_SAME_75_NEXT,CMCSA,LONG,2,0.5,0.20515376458112425,0.20515376458112425,0.5922587486744435,-0.181951219512195,9.300000000000004
25_SAME_75_NEXT,COHR,LONG,2,0.5,-0.025727102629683,-0.025727102629683,0.0494899332142768,-0.1009441384736428,-54.900000000000034
25_SAME_75_NEXT,COHR,SHORT,1,1.0,1.1737527716186251,1.1737527716186251,1.1737527716186251,1.1737527716186251,1058.725
25_SAME_75_NEXT,COP,SHORT,1,0.0,-0.0416014726184997,-0.0416014726184997,-0.0416014726184997,-0.0416014726184997,-11.3
25_SAME_75_NEXT,COST,SHORT,1,0.0,-0.5210382565846019,-0.5210382565846019,-0.5210382565846019,-0.5210382565846019,-681.9999999999999
25_SAME_75_NEXT,CRM,LONG,1,1.0,0.2966623876765082,0.2966623876765082,0.2966623876765082,0.2966623876765082,115.54999999999995
25_SAME_75_NEXT,CRWD,LONG,1,1.0,0.7774216027874568,0.7774216027874568,0.7774216027874568,0.7774216027874568,1115.6
25_SAME_75_NEXT,CVNA,LONG,1,0.0,-0.0047425474254743,-0.0047425474254743,-0.0047425474254743,-0.0047425474254743,-5.250000000000021
25_SAME_75_NEXT,CVNA,SHORT,1,0.0,-0.3029857022708159,-0.3029857022708159,-0.3029857022708159,-0.3029857022708159,-360.2500000000001
25_SAME_75_NEXT,CVX,SHORT,1,0.0,-0.1222079589216945,-0.1222079589216945,-0.1222079589216945,-0.1222079589216945,-35.70000000000002
25_SAME_75_NEXT,DAL,LONG,1,0.0,-0.316674962667994,-0.316674962667994,-0.316674962667994,-0.316674962667994,-79.525
25_SAME_75_NEXT,DE,SHORT,1,0.0,-0.2140946595339558,-0.2140946595339558,-0.2140946595339558,-0.2140946595339558,-236.12499999999983
25_SAME_75_NEXT,DECK,SHORT,1,0.0,-0.0487804878048782,-0.0487804878048782,-0.0487804878048782,-0.0487804878048782,-13.250000000000028
25_SAME_75_NEXT,DELL,LONG,1,0.0,-0.4288862768145752,-0.4288862768145752,-0.4288862768145752,-0.4288862768145752,-218.92499999999995
25_SAME_75_NEXT,DG,SHORT,1,1.0,0.06479796141245,0.06479796141245,0.06479796141245,0.06479796141245,44.50000000000003
25_SAME_75_NEXT,DLTR,SHORT,2,0.0,-0.2109019667485811,-0.2109019667485811,-0.0934225587743242,-0.328381374722838,-68.79999999999998
25_SAME_75_NEXT,DOW,LONG,1,0.0,-0.3220031136481578,-0.3220031136481578,-0.3220031136481578,-0.3220031136481578,-31.025
25_SAME_75_NEXT,DVN,SHORT,1,0.0,-0.0583887657058387,-0.0583887657058387,-0.0583887657058387,-0.0583887657058387,-5.92499999999998
25_SAME_75_NEXT,EBAY,LONG,1,1.0,0.0990441661173369,0.0990441661173369,0.0990441661173369,0.0990441661173369,15.025
25_SAME_75_NEXT,F,SHORT,2,1.0,0.5092431281455673,0.5092431281455673,0.7615176151761518,0.2569686411149827,14.225000000000001
25_SAME_75_NEXT,FISV,LONG,1,1.0,0.3577235772357725,0.3577235772357725,0.3577235772357725,0.3577235772357725,42.900000000000006
25_SAME_75_NEXT,FTNT,LONG,1,0.0,-0.0225399495374263,-0.0225399495374263,-0.0225399495374263,-0.0225399495374263,-3.3499999999999863
25_SAME_75_NEXT,GDDY,LONG,1,1.0,0.3909341923607914,0.3909341923607914,0.3909341923607914,0.3909341923607914,84.94999999999999
25_SAME_75_NEXT,GLW,SHORT,1,1.0,0.6220795892169444,0.6220795892169444,0.6220795892169444,0.6220795892169444,302.8749999999999
25_SAME_75_NEXT,GNRC,LONG,1,0.0,-0.420620842572062,-0.420620842572062,-0.420620842572062,-0.420620842572062,-237.12499999999997
25_SAME_75_NEXT,GS,LONG,1,0.0,-0.2086461223893676,-0.2086461223893676,-0.2086461223893676,-0.2086461223893676,-535.725
25_SAME_75_NEXT,HAL,SHORT,1,1.0,0.0197073170731707,0.0197073170731707,0.0197073170731707,0.0197073170731707,2.5249999999999995
25_SAME_75_NEXT,HLT,LONG,1,1.0,0.0168208578637512,0.0168208578637512,0.0168208578637512,0.0168208578637512,10.000000000000052
25_SAME_75_NEXT,HOOD,LONG,1,0.0,-0.1544715447154471,-0.1544715447154471,-0.1544715447154471,-0.1544715447154471,-49.87499999999998
25_SAME_75_NEXT,HPE,LONG,1,1.0,0.1600237953599048,0.1600237953599048,0.1600237953599048,0.1600237953599048,13.450000000000006
25_SAME_75_NEXT,HUM,SHORT,2,0.0,-0.0477554667788056,-0.0477554667788056,-0.0467304457527332,-0.048780487804878,-20.86249999999996
25_SAME_75_NEXT,IBKR,LONG,1,0.0,-0.048780487804878,-0.048780487804878,-0.048780487804878,-0.048780487804878,-5.249999999999999
25_SAME_75_NEXT,IBM,LONG,1,1.0,0.3396191617870812,0.3396191617870812,0.3396191617870812,0.3396191617870812,184.1500000000001
25_SAME_75_NEXT,INTC,LONG,1,0.0,-0.3273519163763065,-0.3273519163763065,-0.3273519163763065,-0.3273519163763065,-46.97499999999999
25_SAME_75_NEXT,INTU,LONG,1,1.0,0.5630439024390246,0.5630439024390246,0.5630439024390246,0.5630439024390246,721.4000000000001
25_SAME_75_NEXT,JPM,LONG,1,1.0,0.114870180959874,0.114870180959874,0.114870180959874,0.114870180959874,54.74999999999994
25_SAME_75_NEXT,KKR,LONG,1,1.0,0.0381881533101047,0.0381881533101047,0.0381881533101047,0.0381881533101047,13.700000000000044
25_SAME_75_NEXT,LEN,SHORT,1,1.0,0.135326514555468,0.135326514555468,0.135326514555468,0.135326514555468,42.99999999999997
25_SAME_75_NEXT,LITE,LONG,1,0.0,-0.2044543140736481,-0.2044543140736481,-0.2044543140736481,-0.2044543140736481,-1102.5249999999992
25_SAME_75_NEXT,LITE,SHORT,1,1.0,0.737293262114679,0.737293262114679,0.737293262114679,0.737293262114679,2864.2
25_SAME_75_NEXT,LRCX,SHORT,2,1.0,0.6518511115602381,0.6518511115602381,0.8681575928050632,0.43554463031541296,506.38124999999997
25_SAME_75_NEXT,MA,LONG,2,0.5,-0.0390677782558739,-0.0390677782558739,0.1583398898505112,-0.236475446362259,-49.187500000000036
25_SAME_75_NEXT,MAR,LONG,1,1.0,0.0267131242740998,0.0267131242740998,0.0267131242740998,0.0267131242740998,17.250000000000032
25_SAME_75_NEXT,MCD,SHORT,1,0.0,-0.0781996479758612,-0.0781996479758612,-0.0781996479758612,-0.0781996479758612,-23.325
25_SAME_75_NEXT,META,LONG,1,0.0,-0.0005853658536584,-0.0005853658536584,-0.0005853658536584,-0.0005853658536584,-0.6749999999998479
25_SAME_75_NEXT,MGM,LONG,1,0.0,-0.0487804878048779,-0.0487804878048779,-0.0487804878048779,-0.0487804878048779,-4.899999999999993
25_SAME_75_NEXT,MRVL,SHORT,1,0.0,-0.2906159570070277,-0.2906159570070277,-0.2906159570070277,-0.2906159570070277,-87.87500000000001
25_SAME_75_NEXT,MS,LONG,1,0.0,-0.12538877066623,-0.12538877066623,-0.12538877066623,-0.12538877066623,-38.29999999999996
25_SAME_75_NEXT,NCLH,SHORT,1,1.0,0.185125949620152,0.185125949620152,0.185125949620152,0.185125949620152,11.575000000000005
25_SAME_75_NEXT,NFLX,LONG,1,0.0,-0.1085714285714283,-0.1085714285714283,-0.1085714285714283,-0.1085714285714283,-19.47499999999995
25_SAME_75_NEXT,NRG,SHORT,1,1.0,0.0500475134621476,0.0500475134621476,0.0500475134621476,0.0500475134621476,19.74999999999998
25_SAME_75_NEXT,OXY,SHORT,3,0.3333333333333333,0.017470806768839033,-0.0361815538685188,0.3568866571018652,-0.2682926829268293,0.41666666666666546
25_SAME_75_NEXT,PCG,SHORT,1,0.0,-0.3163109756097558,-0.3163109756097558,-0.3163109756097558,-0.3163109756097558,-10.37499999999999
25_SAME_75_NEXT,PM,SHORT,1,0.0,-0.1280487804878048,-0.1280487804878048,-0.1280487804878048,-0.1280487804878048,-23.625000000000007
25_SAME_75_NEXT,PYPL,LONG,1,0.0,-0.1616370400992144,-0.1616370400992144,-0.1616370400992144,-0.1616370400992144,-19.54999999999998
25_SAME_75_NEXT,RCL,LONG,1,0.0,-0.4712567289160629,-0.4712567289160629,-0.4712567289160629,-0.4712567289160629,-354.54999999999995
25_SAME_75_NEXT,RDDT,LONG,1,0.0,-0.0336817653890824,-0.0336817653890824,-0.0336817653890824,-0.0336817653890824,-21.749999999999936
25_SAME_75_NEXT,SBUX,LONG,1,1.0,1.12524719841793,1.12524719841793,1.12524719841793,1.12524719841793,128.025
25_SAME_75_NEXT,STX,SHORT,2,0.5,0.024819349857459747,0.024819349857459747,0.1206554878048782,-0.0710167880899587,28.875000000000213
25_SAME_75_NEXT,STZ,SHORT,1,1.0,0.7597560975609756,0.7597560975609756,0.7597560975609756,0.7597560975609756,155.75
25_SAME_75_NEXT,T,LONG,1,1.0,0.3045296167247389,0.3045296167247389,0.3045296167247389,0.3045296167247389,10.925000000000008
25_SAME_75_NEXT,TER,LONG,1,0.0,-0.1680275715800635,-0.1680275715800635,-0.1680275715800635,-0.1680275715800635,-237.67499999999995
25_SAME_75_NEXT,TGT,LONG,1,0.0,-0.5356758991318727,-0.5356758991318727,-0.5356758991318727,-0.5356758991318727,-161.97500000000002
25_SAME_75_NEXT,TMO,LONG,1,0.0,-0.3741976893453144,-0.3741976893453144,-0.3741976893453144,-0.3741976893453144,-291.4999999999999
25_SAME_75_NEXT,TPR,LONG,1,0.0,-0.2375721467138336,-0.2375721467138336,-0.2375721467138336,-0.2375721467138336,-63.80000000000003
25_SAME_75_NEXT,TSLA,LONG,1,1.0,0.0167020148462355,0.0167020148462355,0.0167020148462355,0.0167020148462355,14.175000000000182
25_SAME_75_NEXT,TTD,LONG,1,1.0,0.494773519163763,0.494773519163763,0.494773519163763,0.494773519163763,53.25
25_SAME_75_NEXT,TTWO,LONG,2,0.5,0.082145793368046,0.082145793368046,0.1890243902439023,-0.0247328035078103,26.487499999999997
25_SAME_75_NEXT,TXN,SHORT,1,1.0,0.7572528883183567,0.7572528883183567,0.7572528883183567,0.7572528883183567,294.94999999999993
25_SAME_75_NEXT,UAL,LONG,1,0.0,-0.5491219512195122,-0.5491219512195122,-0.5491219512195122,-0.5491219512195122,-281.425
25_SAME_75_NEXT,UBER,LONG,1,1.0,0.1831088460138334,0.1831088460138334,0.1831088460138334,0.1831088460138334,37.72500000000005
25_SAME_75_NEXT,URI,LONG,1,0.0,-0.0261324041811846,-0.0261324041811846,-0.0261324041811846,-0.0261324041811846,-44.99999999999993
25_SAME_75_NEXT,VRT,LONG,1,0.0,-0.2287409360580092,-0.2287409360580092,-0.2287409360580092,-0.2287409360580092,-347.00000000000006
25_SAME_75_NEXT,VST,SHORT,1,0.0,-0.1993459599400464,-0.1993459599400464,-0.1993459599400464,-0.1993459599400464,-109.72500000000008
25_SAME_75_NEXT,WDAY,LONG,2,1.0,0.4133711165659192,0.4133711165659192,0.7356374985550808,0.09110473457675763,178.94375000000005
25_SAME_75_NEXT,WFC,LONG,3,1.0,0.2946044663910556,0.3781873614190685,0.4849354375896699,0.0206906001644284,60.616666666666646
25_SAME_75_NEXT,WYNN,LONG,1,0.0,-0.2479528044377915,-0.2479528044377915,-0.2479528044377915,-0.2479528044377915,-70.39999999999998
25_SAME_75_NEXT,XYZ,LONG,2,1.0,0.5746976960651066,0.5746976960651066,0.7124467673248163,0.43694862480539687,111.109375
50_SAME_50_NEXT,ABNB,LONG,1,0.0,-0.0665935872841874,-0.0665935872841874,-0.0665935872841874,-0.0665935872841874,-18.22499999999998
50_SAME_50_NEXT,ADSK,LONG,1,1.0,0.0593126385809312,0.0593126385809312,0.0593126385809312,0.0593126385809312,26.750000000000007
50_SAME_50_NEXT,ANET,SHORT,1,0.0,-0.2992682926829269,-0.2992682926829269,-0.2992682926829269,-0.2992682926829269,-92.02500000000002
50_SAME_50_NEXT,APA,SHORT,2,0.0,-0.11440185830429725,-0.11440185830429725,-0.0174216027874564,-0.2113821138211381,-13.487499999999997
50_SAME_50_NEXT,APP,LONG,2,1.0,0.4190377274135717,0.4190377274135717,0.762990243902439,0.0750852109247044,1062.3937499999997
50_SAME_50_NEXT,AXP,LONG,1,1.0,0.0569105691056912,0.0569105691056912,0.0569105691056912,0.0569105691056912,47.25000000000019
50_SAME_50_NEXT,BAC,LONG,2,1.0,0.29830475730499895,0.29830475730499895,0.3063414634146344,0.2902680511953635,26.800000000000004
50_SAME_50_NEXT,BBY,LONG,1,1.0,0.2948859166011013,0.2948859166011013,0.2948859166011013,0.2948859166011013,46.849999999999966
50_SAME_50_NEXT,BKNG,LONG,1,1.0,0.1800457810403346,0.1800457810403346,0.1800457810403346,0.1800457810403346,1710.7500000000002
50_SAME_50_NEXT,BRK.B,SHORT,1,0.0,-0.3449830194504476,-0.3449830194504476,-0.3449830194504476,-0.3449830194504476,-139.67499999999998
50_SAME_50_NEXT,BSX,SHORT,1,0.0,-0.1872491509725222,-0.1872491509725222,-0.1872491509725222,-0.1872491509725222,-30.32499999999998
50_SAME_50_NEXT,BX,LONG,2,1.0,0.43058408215661087,0.43058408215661087,0.8148267008985879,0.0463414634146339,165.81249999999994
50_SAME_50_NEXT,C,LONG,2,0.5,0.17583104052638274,0.17583104052638274,0.3640128854118729,-0.0123508043591074,47.94999999999998
50_SAME_50_NEXT,CF,SHORT,1,1.0,0.005062126092959,0.005062126092959,0.005062126092959,0.005062126092959,1.374999999999993
50_SAME_50_NEXT,CIEN,SHORT,1,1.0,0.0625787618242434,0.0625787618242434,0.0625787618242434,0.0625787618242434,98.07500000000005
50_SAME_50_NEXT,CMCSA,LONG,2,0.5,0.20515376458112425,0.20515376458112425,0.5922587486744435,-0.181951219512195,9.300000000000004
50_SAME_50_NEXT,COHR,LONG,2,0.5,-0.025727102629683,-0.025727102629683,0.0494899332142768,-0.1009441384736428,-54.900000000000034
50_SAME_50_NEXT,COHR,SHORT,1,1.0,1.1737527716186251,1.1737527716186251,1.1737527716186251,1.1737527716186251,1058.725
50_SAME_50_NEXT,COP,SHORT,1,0.0,-0.0416014726184997,-0.0416014726184997,-0.0416014726184997,-0.0416014726184997,-11.3
50_SAME_50_NEXT,COST,SHORT,1,0.0,-0.5210382565846019,-0.5210382565846019,-0.5210382565846019,-0.5210382565846019,-681.9999999999999
50_SAME_50_NEXT,CRM,LONG,1,1.0,0.2966623876765082,0.2966623876765082,0.2966623876765082,0.2966623876765082,115.54999999999995
50_SAME_50_NEXT,CRWD,LONG,1,1.0,0.7774216027874568,0.7774216027874568,0.7774216027874568,0.7774216027874568,1115.6
50_SAME_50_NEXT,CVNA,LONG,1,0.0,-0.0047425474254743,-0.0047425474254743,-0.0047425474254743,-0.0047425474254743,-5.250000000000021
50_SAME_50_NEXT,CVNA,SHORT,1,0.0,-0.3029857022708159,-0.3029857022708159,-0.3029857022708159,-0.3029857022708159,-360.2500000000001
50_SAME_50_NEXT,CVX,SHORT,1,0.0,-0.1222079589216945,-0.1222079589216945,-0.1222079589216945,-0.1222079589216945,-35.70000000000002
50_SAME_50_NEXT,DAL,LONG,1,0.0,-0.316674962667994,-0.316674962667994,-0.316674962667994,-0.316674962667994,-79.525
50_SAME_50_NEXT,DE,SHORT,1,0.0,-0.2140946595339558,-0.2140946595339558,-0.2140946595339558,-0.2140946595339558,-236.12499999999983
50_SAME_50_NEXT,DECK,SHORT,1,0.0,-0.0487804878048782,-0.0487804878048782,-0.0487804878048782,-0.0487804878048782,-13.250000000000028
50_SAME_50_NEXT,DELL,LONG,1,0.0,-0.4288862768145752,-0.4288862768145752,-0.4288862768145752,-0.4288862768145752,-218.92499999999995
50_SAME_50_NEXT,DG,SHORT,1,1.0,0.06479796141245,0.06479796141245,0.06479796141245,0.06479796141245,44.50000000000003
50_SAME_50_NEXT,DLTR,SHORT,2,0.0,-0.2109019667485811,-0.2109019667485811,-0.0934225587743242,-0.328381374722838,-68.79999999999998
50_SAME_50_NEXT,DOW,LONG,1,0.0,-0.3220031136481578,-0.3220031136481578,-0.3220031136481578,-0.3220031136481578,-31.025
50_SAME_50_NEXT,DVN,SHORT,1,0.0,-0.0583887657058387,-0.0583887657058387,-0.0583887657058387,-0.0583887657058387,-5.92499999999998
50_SAME_50_NEXT,EBAY,LONG,1,1.0,0.0990441661173369,0.0990441661173369,0.0990441661173369,0.0990441661173369,15.025
50_SAME_50_NEXT,F,SHORT,2,1.0,0.5092431281455673,0.5092431281455673,0.7615176151761518,0.2569686411149827,14.225000000000001
50_SAME_50_NEXT,FISV,LONG,1,1.0,0.3577235772357725,0.3577235772357725,0.3577235772357725,0.3577235772357725,42.900000000000006
50_SAME_50_NEXT,FTNT,LONG,1,0.0,-0.0225399495374263,-0.0225399495374263,-0.0225399495374263,-0.0225399495374263,-3.3499999999999863
50_SAME_50_NEXT,GDDY,LONG,1,1.0,0.3909341923607914,0.3909341923607914,0.3909341923607914,0.3909341923607914,84.94999999999999
50_SAME_50_NEXT,GLW,SHORT,1,1.0,0.6220795892169444,0.6220795892169444,0.6220795892169444,0.6220795892169444,302.8749999999999
50_SAME_50_NEXT,GNRC,LONG,1,0.0,-0.420620842572062,-0.420620842572062,-0.420620842572062,-0.420620842572062,-237.12499999999997
50_SAME_50_NEXT,GS,LONG,1,0.0,-0.2086461223893676,-0.2086461223893676,-0.2086461223893676,-0.2086461223893676,-535.725
50_SAME_50_NEXT,HAL,SHORT,1,1.0,0.0197073170731707,0.0197073170731707,0.0197073170731707,0.0197073170731707,2.5249999999999995
50_SAME_50_NEXT,HLT,LONG,1,1.0,0.0168208578637512,0.0168208578637512,0.0168208578637512,0.0168208578637512,10.000000000000052
50_SAME_50_NEXT,HOOD,LONG,1,0.0,-0.1544715447154471,-0.1544715447154471,-0.1544715447154471,-0.1544715447154471,-49.87499999999998
50_SAME_50_NEXT,HPE,LONG,1,1.0,0.1600237953599048,0.1600237953599048,0.1600237953599048,0.1600237953599048,13.450000000000006
50_SAME_50_NEXT,HUM,SHORT,2,0.0,-0.0477554667788056,-0.0477554667788056,-0.0467304457527332,-0.048780487804878,-20.86249999999996
50_SAME_50_NEXT,IBKR,LONG,1,0.0,-0.048780487804878,-0.048780487804878,-0.048780487804878,-0.048780487804878,-5.249999999999999
50_SAME_50_NEXT,IBM,LONG,1,1.0,0.3396191617870812,0.3396191617870812,0.3396191617870812,0.3396191617870812,184.1500000000001
50_SAME_50_NEXT,INTC,LONG,1,0.0,-0.3273519163763065,-0.3273519163763065,-0.3273519163763065,-0.3273519163763065,-46.97499999999999
50_SAME_50_NEXT,INTU,LONG,1,1.0,0.5630439024390246,0.5630439024390246,0.5630439024390246,0.5630439024390246,721.4000000000001
50_SAME_50_NEXT,JPM,LONG,1,1.0,0.114870180959874,0.114870180959874,0.114870180959874,0.114870180959874,54.74999999999994
50_SAME_50_NEXT,KKR,LONG,1,1.0,0.0381881533101047,0.0381881533101047,0.0381881533101047,0.0381881533101047,13.700000000000044
50_SAME_50_NEXT,LEN,SHORT,1,1.0,0.135326514555468,0.135326514555468,0.135326514555468,0.135326514555468,42.99999999999997
50_SAME_50_NEXT,LITE,LONG,1,0.0,-0.2044543140736481,-0.2044543140736481,-0.2044543140736481,-0.2044543140736481,-1102.5249999999992
50_SAME_50_NEXT,LITE,SHORT,1,1.0,0.737293262114679,0.737293262114679,0.737293262114679,0.737293262114679,2864.2
50_SAME_50_NEXT,LRCX,SHORT,2,1.0,0.5621110333643438,0.5621110333643438,0.7920167289685037,0.3322053377601838,430.0875
50_SAME_50_NEXT,MA,LONG,2,0.5,-0.0390677782558739,-0.0390677782558739,0.1583398898505112,-0.236475446362259,-49.187500000000036
50_SAME_50_NEXT,MAR,LONG,1,1.0,0.0267131242740998,0.0267131242740998,0.0267131242740998,0.0267131242740998,17.250000000000032
50_SAME_50_NEXT,MCD,SHORT,1,0.0,-0.0781996479758612,-0.0781996479758612,-0.0781996479758612,-0.0781996479758612,-23.325
50_SAME_50_NEXT,META,LONG,1,0.0,-0.0005853658536584,-0.0005853658536584,-0.0005853658536584,-0.0005853658536584,-0.6749999999998479
50_SAME_50_NEXT,MGM,LONG,1,0.0,-0.0487804878048779,-0.0487804878048779,-0.0487804878048779,-0.0487804878048779,-4.899999999999993
50_SAME_50_NEXT,MRVL,SHORT,1,0.0,-0.2906159570070277,-0.2906159570070277,-0.2906159570070277,-0.2906159570070277,-87.87500000000001
50_SAME_50_NEXT,MS,LONG,1,0.0,-0.12538877066623,-0.12538877066623,-0.12538877066623,-0.12538877066623,-38.29999999999996
50_SAME_50_NEXT,NCLH,SHORT,1,1.0,0.185125949620152,0.185125949620152,0.185125949620152,0.185125949620152,11.575000000000005
50_SAME_50_NEXT,NFLX,LONG,1,0.0,-0.1085714285714283,-0.1085714285714283,-0.1085714285714283,-0.1085714285714283,-19.47499999999995
50_SAME_50_NEXT,NRG,SHORT,1,1.0,0.0500475134621476,0.0500475134621476,0.0500475134621476,0.0500475134621476,19.74999999999998
50_SAME_50_NEXT,OXY,SHORT,3,0.3333333333333333,0.017470806768839033,-0.0361815538685188,0.3568866571018652,-0.2682926829268293,0.41666666666666546
50_SAME_50_NEXT,PCG,SHORT,1,0.0,-0.3163109756097558,-0.3163109756097558,-0.3163109756097558,-0.3163109756097558,-10.37499999999999
50_SAME_50_NEXT,PM,SHORT,1,0.0,-0.1280487804878048,-0.1280487804878048,-0.1280487804878048,-0.1280487804878048,-23.625000000000007
50_SAME_50_NEXT,PYPL,LONG,1,0.0,-0.1616370400992144,-0.1616370400992144,-0.1616370400992144,-0.1616370400992144,-19.54999999999998
50_SAME_50_NEXT,RCL,LONG,1,0.0,-0.4712567289160629,-0.4712567289160629,-0.4712567289160629,-0.4712567289160629,-354.54999999999995
50_SAME_50_NEXT,RDDT,LONG,1,0.0,-0.0336817653890824,-0.0336817653890824,-0.0336817653890824,-0.0336817653890824,-21.749999999999936
50_SAME_50_NEXT,SBUX,LONG,1,1.0,1.12524719841793,1.12524719841793,1.12524719841793,1.12524719841793,128.025
50_SAME_50_NEXT,STX,SHORT,2,0.5,0.024819349857459747,0.024819349857459747,0.1206554878048782,-0.0710167880899587,28.875000000000213
50_SAME_50_NEXT,STZ,SHORT,1,1.0,0.7597560975609756,0.7597560975609756,0.7597560975609756,0.7597560975609756,155.75
50_SAME_50_NEXT,T,LONG,1,1.0,0.3045296167247389,0.3045296167247389,0.3045296167247389,0.3045296167247389,10.925000000000008
50_SAME_50_NEXT,TER,LONG,1,0.0,-0.1680275715800635,-0.1680275715800635,-0.1680275715800635,-0.1680275715800635,-237.67499999999995
50_SAME_50_NEXT,TGT,LONG,1,0.0,-0.5356758991318727,-0.5356758991318727,-0.5356758991318727,-0.5356758991318727,-161.97500000000002
50_SAME_50_NEXT,TMO,LONG,1,0.0,-0.3741976893453144,-0.3741976893453144,-0.3741976893453144,-0.3741976893453144,-291.4999999999999
50_SAME_50_NEXT,TPR,LONG,1,0.0,-0.2375721467138336,-0.2375721467138336,-0.2375721467138336,-0.2375721467138336,-63.80000000000003
50_SAME_50_NEXT,TSLA,LONG,1,1.0,0.0167020148462355,0.0167020148462355,0.0167020148462355,0.0167020148462355,14.175000000000182
50_SAME_50_NEXT,TTD,LONG,1,1.0,0.494773519163763,0.494773519163763,0.494773519163763,0.494773519163763,53.25
50_SAME_50_NEXT,TTWO,LONG,2,0.5,0.082145793368046,0.082145793368046,0.1890243902439023,-0.0247328035078103,26.487499999999997
50_SAME_50_NEXT,TXN,SHORT,1,1.0,0.7572528883183567,0.7572528883183567,0.7572528883183567,0.7572528883183567,294.94999999999993
50_SAME_50_NEXT,UAL,LONG,1,0.0,-0.5491219512195122,-0.5491219512195122,-0.5491219512195122,-0.5491219512195122,-281.425
50_SAME_50_NEXT,UBER,LONG,1,1.0,0.1831088460138334,0.1831088460138334,0.1831088460138334,0.1831088460138334,37.72500000000005
50_SAME_50_NEXT,URI,LONG,1,0.0,-0.0261324041811846,-0.0261324041811846,-0.0261324041811846,-0.0261324041811846,-44.99999999999993
50_SAME_50_NEXT,VRT,LONG,1,0.0,-0.2287409360580092,-0.2287409360580092,-0.2287409360580092,-0.2287409360580092,-347.00000000000006
50_SAME_50_NEXT,VST,SHORT,1,0.0,-0.1993459599400464,-0.1993459599400464,-0.1993459599400464,-0.1993459599400464,-109.72500000000008
50_SAME_50_NEXT,WDAY,LONG,2,1.0,0.35438065643550243,0.35438065643550243,0.668015258351636,0.04074605451936886,153.35000000000005
50_SAME_50_NEXT,WFC,LONG,3,1.0,0.2946044663910556,0.3781873614190685,0.4849354375896699,0.0206906001644284,60.616666666666646
50_SAME_50_NEXT,WYNN,LONG,1,0.0,-0.2479528044377915,-0.2479528044377915,-0.2479528044377915,-0.2479528044377915,-70.39999999999998
50_SAME_50_NEXT,XYZ,LONG,2,1.0,0.4617785273597417,0.4617785273597417,0.6029810298102982,0.32057602490918513,89.29374999999999
75_SAME_25_NEXT,ABNB,LONG,1,0.0,-0.0665935872841874,-0.0665935872841874,-0.0665935872841874,-0.0665935872841874,-18.22499999999998
75_SAME_25_NEXT,ADSK,LONG,1,1.0,0.0593126385809312,0.0593126385809312,0.0593126385809312,0.0593126385809312,26.750000000000007
75_SAME_25_NEXT,ANET,SHORT,1,0.0,-0.2992682926829269,-0.2992682926829269,-0.2992682926829269,-0.2992682926829269,-92.02500000000002
75_SAME_25_NEXT,APA,SHORT,2,0.0,-0.11440185830429725,-0.11440185830429725,-0.0174216027874564,-0.2113821138211381,-13.487499999999997
75_SAME_25_NEXT,APP,LONG,2,1.0,0.3170779580363861,0.3170779580363861,0.5853975609756097,0.048758355097162503,805.1156249999999
75_SAME_25_NEXT,AXP,LONG,1,1.0,0.0569105691056912,0.0569105691056912,0.0569105691056912,0.0569105691056912,47.25000000000019
75_SAME_25_NEXT,BAC,LONG,2,1.0,0.29830475730499895,0.29830475730499895,0.3063414634146344,0.2902680511953635,26.800000000000004
