threshold,trading_date,symbol,event_bias,trade_direction,prior_relative_return,opening_return,entry_price,exit_price,trade_return
0.0125,2026-03-06,COHR,SHORT,SHORT,-0.05448012191675755,0.028284518828451954,245.76,235.59,0.04138183593749995
0.0125,2026-03-06,COST,SHORT,SHORT,-0.028569855860630655,0.021390789085888873,987.69,998.31,-0.010752361570938139
0.0125,2026-03-06,CPAY,LONG,LONG,0.028409471154139165,-0.01900170164492332,311.31,314.41,0.009957919758440292
0.0125,2026-03-06,CRM,LONG,LONG,0.03833435096065485,-0.019910242741315698,197.64,202.085,0.02249038656142499
0.0125,2026-03-06,CVNA,LONG,LONG,0.03145352892506326,-0.02249945690966082,314.98,317.695,0.008619594894913929
0.0125,2026-03-06,DOW,LONG,LONG,0.03441532483230736,-0.05419281232173434,33.16,33.27,0.0033172496984319455
0.0125,2026-03-06,FISV,LONG,LONG,0.058739545645962954,-0.020907862310199588,61.58,63.07,0.024196167586878925
0.0125,2026-03-06,FLEX,LONG,LONG,0.06045369181897353,-0.020122838209148175,60.625,59.93,-0.011463917525773248
0.0125,2026-03-06,GDDY,LONG,LONG,0.07147381115258145,-0.01529019058899539,91.45,93.945,0.02728266812465807
0.0125,2026-03-06,GNRC,LONG,LONG,0.039224602613703974,-0.0170842824601366,207.12,204.015,-0.01499130938586335
0.0125,2026-03-06,GPN,LONG,LONG,0.049960385082088665,-0.0207439198855508,75.295,76.395,0.014609203798392922
0.0125,2026-03-06,HLT,LONG,LONG,0.03664597398477687,-0.025527598077530578,292.98,298.74,0.01966004505426988
0.0125,2026-03-06,HST,LONG,LONG,0.03372252201128467,-0.029351710056151115,19.015,19.215,0.010518012095713791
0.0125,2026-03-06,IQV,LONG,LONG,0.028150690829380487,-0.02567315456798369,174.955,174.47,-0.002772141407790696
0.0125,2026-03-06,KEY,LONG,LONG,0.024499798234366876,-0.019726858877086473,19.38,19.85,0.02425180598555232
0.0125,2026-03-06,KKR,LONG,LONG,0.12629610124907287,-0.034075029560356906,89.86,91.31,0.016136211885154683
0.0125,2026-03-06,KLAC,SHORT,SHORT,-0.03502725410463803,0.01406565426934625,1393.96,1344.045,0.035808057620017764
0.0125,2026-03-06,LITE,SHORT,SHORT,-0.066322308278705,0.019176159545647442,624.49,558.225,0.10611058623837048
0.0125,2026-03-06,LYB,LONG,LONG,0.10842734654134589,-0.023961424332344383,65.785,67.14,0.020597400623242335
0.0125,2026-03-06,MAR,LONG,LONG,0.02665372484567663,-0.021512155367275132,318.17,323.88,0.017946380865574874
0.0125,2026-03-06,MET,LONG,LONG,0.0387225356525247,-0.01687763713080148,69.9,71.87,0.02818311874105861
0.0125,2026-03-06,MGM,LONG,LONG,0.05947986213801015,-0.022093344380005653,35.41,35.585,0.0049421067495059035
0.0125,2026-03-06,MRVL,SHORT,SHORT,-0.05126109394666434,0.03589196872778966,87.45,89.52,-0.023670668953687742
0.0125,2026-03-06,MSCI,LONG,LONG,0.0221212887606006,-0.01443841239659871,554.61,569.22,0.026342835506031337
0.0125,2026-03-06,ODFL,LONG,LONG,0.02183871890456235,-0.028520410693913978,195.86,193.99,-0.009547636066578158
0.0125,2026-03-06,PNC,LONG,LONG,0.030445037062837965,-0.017164071163396133,203.85,206.09,0.010988471915624354
0.0125,2026-03-06,PRU,LONG,LONG,0.029341168942671247,-0.015710594315245463,95.23,97.09,0.019531660191116185
0.0125,2026-03-06,PYPL,LONG,LONG,0.0852381550154735,-0.017026226734348504,46.475,46.97,0.010650887573964374
0.0125,2026-03-06,Q,SHORT,SHORT,-0.04496217573481842,0.014682184422560418,113.34,110.115,0.028454208575966193
0.0125,2026-03-06,ROP,LONG,LONG,0.05704348159084871,-0.014656513551134065,361.02,367.45,0.017810647609550756
0.0125,2026-03-06,RVTY,LONG,LONG,0.0531342226433289,-0.03135557432432434,91.75,91.37,-0.004141689373296953
0.0125,2026-03-06,SNDK,SHORT,SHORT,-0.06381228080638712,0.030323757409940644,564.875,527.3,0.06651914140296533
0.0125,2026-03-06,STX,SHORT,SHORT,-0.05533389696055924,0.014694291183425134,360.46,352.63,0.02172224379958937
0.0125,2026-03-06,TMO,LONG,LONG,0.027964802651347043,-0.020506634499396936,503.44,502.2,-0.0024630541871921707
0.0125,2026-03-06,TTD,LONG,LONG,0.024962735809229697,-0.027258700497171162,28.37,29.27,0.03172365174480074
0.0125,2026-03-06,USB,LONG,LONG,0.02485874819499667,-0.02035381396233593,51.5,52.35,0.01650485436893212
0.0125,2026-03-06,VRSN,LONG,LONG,0.052091222106218416,-0.012983217834182104,236.43,243.87,0.031468087806115985
0.0125,2026-03-06,WDAY,LONG,LONG,0.09349165385183622,-0.01675257731958757,144.97,151.05,0.041939711664482404
0.0125,2026-03-06,WFC,LONG,LONG,0.0400539578234016,-0.015082295512860555,78.69,80.39,0.02160376159613686
0.0125,2026-03-06,XYZ,LONG,LONG,0.10509478798395055,-0.01721814642910624,65.64,66.355,0.010892748324192514
0.0125,2026-03-06,ZBRA,LONG,LONG,0.06385361764292052,-0.012758040223265654,222.86,219.65,-0.014403661491519393
0.015,2026-03-03,ALB,LONG,LONG,0.02036571696721845,-0.024732620320855547,160.49,164.64,0.02585830892890506
0.015,2026-03-03,BX,LONG,LONG,0.036644759189616405,-0.02211981566820287,106.1,110.915,0.04538171536286528
0.015,2026-03-03,DELL,LONG,LONG,0.03327759661575547,-0.025404848202706942,146.545,145.19,-0.009246306595243725
0.015,2026-03-03,HPE,LONG,LONG,0.03870819502428402,-0.024126838235294268,21.235,21.64,0.019072286319755216
0.015,2026-03-03,LITE,LONG,LONG,0.03532423456922551,-0.027475915749660906,709.68,693.6,-0.022658099425092892
0.015,2026-03-03,RDDT,LONG,LONG,0.026119895357570533,-0.020965023177412445,139.395,145.665,0.04498009254277391
0.015,2026-03-03,STLD,LONG,LONG,0.03915600000766073,-0.029813474671287254,190.37,197.4,0.036928087408730326
0.015,2026-03-03,TER,LONG,LONG,0.027963097719319263,-0.025639363391786185,300.6,304.275,0.012225548902195404
0.015,2026-03-03,VTRS,LONG,LONG,0.043718388636287075,-0.020092226613965702,14.875,14.9,0.001680672268907557
0.015,2026-03-03,XYZ,LONG,LONG,0.05007336318365363,-0.025080842337723896,61.805,62.84,0.016746217943532038
0.015,2026-03-04,ANET,SHORT,SHORT,-0.030216423997195263,0.020514820592823835,130.83,134.875,-0.03091798517159663
0.015,2026-03-04,BIIB,SHORT,SHORT,-0.03368350018161692,0.015471319803831207,187.39,189.87,-0.013234430866108215
0.015,2026-03-04,CDW,LONG,LONG,0.04719104915537886,-0.024668762185174886,122.565,124.85,0.018643168930771337
0.015,2026-03-04,CHRW,LONG,LONG,0.051853659853882794,-0.01614820173625464,190.395,189.865,-0.002783686546390385
0.015,2026-03-04,COHR,LONG,LONG,0.05081102365463064,-0.0919080241470529,267.76,274.81,0.026329548849716167
0.015,2026-03-04,GNRC,LONG,LONG,0.04683656818609627,-0.02506827719430693,219.54,220.88,0.006103671312744918
0.015,2026-03-04,IBKR,LONG,LONG,0.027812881449067017,-0.02140242185299912,69.5,69.135,-0.005251798561150989
0.015,2026-03-04,RCL,LONG,LONG,0.07828522702663099,-0.03362993980633355,295.4,287.24,-0.02762356127285026
0.015,2026-03-04,TGT,LONG,LONG,0.03821691406340322,-0.019752593774940097,122.825,120.05,-0.02259312029310001
0.015,2026-03-04,WDC,SHORT,SHORT,-0.03427319017178809,0.01908099688473519,261.7,261.02,0.0025983951089033506
0.015,2026-03-05,APA,SHORT,SHORT,-0.04408244877817524,0.01878453038674044,32.27,32.37,-0.003098853424232857
0.015,2026-03-05,APH,SHORT,SHORT,-0.05851746160720972,0.026996253581135665,139.805,136.25,0.02542827509745722
0.015,2026-03-05,BLDR,SHORT,SHORT,-0.040435471874833984,0.023305526590198022,98.135,95.49,0.026952667244102616
0.015,2026-03-05,CF,SHORT,SHORT,-0.03710228361426349,0.051236334631445724,112.025,110.74,0.011470653871903689
0.015,2026-03-05,COHR,SHORT,SHORT,-0.022939942943000946,0.021919993921665437,269.0,253.78,0.05657992565055762
0.015,2026-03-05,CVNA,SHORT,SHORT,-0.02799337839616567,0.045766225482379186,327.9,331.08,-0.009698078682525181
0.015,2026-03-05,ELV,SHORT,SHORT,-0.07898413945758709,0.017183200955199096,293.91,286.37,0.02565411180293294
0.015,2026-03-05,GLW,SHORT,SHORT,-0.05715163562429726,0.047995586612725294,142.475,134.7,0.05457097736444994
0.015,2026-03-05,GRMN,LONG,LONG,0.03700839261610622,-0.01581234408948251,244.61,240.04,-0.01868280119373711
0.015,2026-03-05,LITE,SHORT,SHORT,-0.08725645188429887,0.036119146274724345,662.65,651.095,0.01743756130687384
0.015,2026-03-05,MCHP,SHORT,SHORT,-0.039840325572871316,0.0193478260869564,70.335,67.85,0.03533091632899694
0.015,2026-03-05,MOS,SHORT,SHORT,-0.088164954588837,0.04594594594594592,27.09,26.285,0.029715762273901797
0.015,2026-03-05,NCLH,SHORT,SHORT,-0.04700407336035628,0.03586800573888094,21.66,20.925,0.03393351800554014
0.015,2026-03-05,NRG,SHORT,SHORT,-0.028015847664159765,0.01770814018171718,164.655,160.445,0.025568613160851527
0.015,2026-03-05,ON,SHORT,SHORT,-0.030046032151794466,0.0188740910205083,62.35,60.845,0.0241379310344828
0.015,2026-03-05,PSKY,SHORT,SHORT,-0.09615282584006624,0.022295623451692892,12.38,11.75,0.05088852988691444
0.015,2026-03-05,ROK,SHORT,SHORT,-0.03480345560783915,0.015138259232747364,382.9,378.18,0.01232697832332194
0.015,2026-03-05,SOLV,SHORT,SHORT,-0.035636938776203775,0.021021667384129694,71.155,70.76,0.005551261330897281
0.015,2026-03-05,SWKS,SHORT,SHORT,-0.03383969602877701,0.02303571428571427,57.29,56.485,0.014051317856519458
0.015,2026-03-05,TEL,SHORT,SHORT,-0.06496289897938212,0.0333926564256275,220.65,210.595,0.045569907092680745
0.015,2026-03-05,TTD,LONG,LONG,0.08054407132999142,-0.022052990639378045,30.82,29.8,-0.0330953926022064
0.015,2026-03-05,VRSK,LONG,LONG,0.027643635956796198,-0.03755402001340391,208.23,211.24,0.014455169764203246
0.015,2026-03-05,VST,SHORT,SHORT,-0.030202251725881535,0.022772795907676224,165.95,167.4,-0.008737571557698205
0.015,2026-03-06,ABNB,LONG,LONG,0.03533189535861325,-0.01638730918886555,131.45,133.23,0.013541270445036169
0.015,2026-03-06,AKAM,LONG,LONG,0.06191697752602221,-0.026737432405367523,97.19,99.91,0.02798641835579785
0.015,2026-03-06,APP,LONG,LONG,0.23197016825544448,-0.026975294024784935,493.09,502.53,0.019144578068912343
0.015,2026-03-06,APTV,LONG,LONG,0.036488737384056336,-0.0188471591690742,71.32,72.71,0.01948962422882783
0.015,2026-03-06,AZO,LONG,LONG,0.021035686194321945,-0.02016833497066084,3690.34,3636.2,-0.014670734945831598
0.015,2026-03-06,BAC,LONG,LONG,0.036420761352160325,-0.016477857878475777,47.75,48.61,0.018010471204188416
0.015,2026-03-06,BBY,LONG,LONG,0.03336586607753178,-0.016380894060012197,64.25,66.7,0.038132295719844445
0.015,2026-03-06,BEN,LONG,LONG,0.047179698116389,-0.0159695817490495,25.88,26.245,0.01410355486862458
0.015,2026-03-06,BLK,LONG,LONG,0.021957372803256492,-0.024081089795260358,968.58,955.3,-0.013710793119825038
0.015,2026-03-06,BX,LONG,LONG,0.09942186883865811,-0.02590949423247557,109.78,110.43,0.005920932774640342
0.015,2026-03-06,CIEN,SHORT,SHORT,-0.035085492429282605,0.035666814355338916,303.875,293.96,0.03262854792266564
0.015,2026-03-06,CMG,LONG,LONG,0.024305819176105192,-0.04380849043808499,35.25,35.34,0.002553191489361728
0.015,2026-03-06,COF,LONG,LONG,0.023517629049758515,-0.016694535127531274,185.24,187.69,0.013226085078816618
0.015,2026-03-06,COHR,SHORT,SHORT,-0.05448012191675755,0.028284518828451954,245.76,235.59,0.04138183593749995
0.015,2026-03-06,COST,SHORT,SHORT,-0.028569855860630655,0.021390789085888873,987.69,998.31,-0.010752361570938139
0.015,2026-03-06,CPAY,LONG,LONG,0.028409471154139165,-0.01900170164492332,311.31,314.41,0.009957919758440292
0.015,2026-03-06,CRM,LONG,LONG,0.03833435096065485,-0.019910242741315698,197.64,202.085,0.02249038656142499
0.015,2026-03-06,CVNA,LONG,LONG,0.03145352892506326,-0.02249945690966082,314.98,317.695,0.008619594894913929
0.015,2026-03-06,DOW,LONG,LONG,0.03441532483230736,-0.05419281232173434,33.16,33.27,0.0033172496984319455
0.015,2026-03-06,FISV,LONG,LONG,0.058739545645962954,-0.020907862310199588,61.58,63.07,0.024196167586878925
0.015,2026-03-06,FLEX,LONG,LONG,0.06045369181897353,-0.020122838209148175,60.625,59.93,-0.011463917525773248
0.015,2026-03-06,GDDY,LONG,LONG,0.07147381115258145,-0.01529019058899539,91.45,93.945,0.02728266812465807
0.015,2026-03-06,GNRC,LONG,LONG,0.039224602613703974,-0.0170842824601366,207.12,204.015,-0.01499130938586335
0.015,2026-03-06,GPN,LONG,LONG,0.049960385082088665,-0.0207439198855508,75.295,76.395,0.014609203798392922
0.015,2026-03-06,HLT,LONG,LONG,0.03664597398477687,-0.025527598077530578,292.98,298.74,0.01966004505426988
0.015,2026-03-06,HST,LONG,LONG,0.03372252201128467,-0.029351710056151115,19.015,19.215,0.010518012095713791
0.015,2026-03-06,IQV,LONG,LONG,0.028150690829380487,-0.02567315456798369,174.955,174.47,-0.002772141407790696
0.015,2026-03-06,KEY,LONG,LONG,0.024499798234366876,-0.019726858877086473,19.38,19.85,0.02425180598555232
0.015,2026-03-06,KKR,LONG,LONG,0.12629610124907287,-0.034075029560356906,89.86,91.31,0.016136211885154683
0.015,2026-03-06,LITE,SHORT,SHORT,-0.066322308278705,0.019176159545647442,624.49,558.225,0.10611058623837048
0.015,2026-03-06,LYB,LONG,LONG,0.10842734654134589,-0.023961424332344383,65.785,67.14,0.020597400623242335
0.015,2026-03-06,MAR,LONG,LONG,0.02665372484567663,-0.021512155367275132,318.17,323.88,0.017946380865574874
0.015,2026-03-06,MET,LONG,LONG,0.0387225356525247,-0.01687763713080148,69.9,71.87,0.02818311874105861
0.015,2026-03-06,MGM,LONG,LONG,0.05947986213801015,-0.022093344380005653,35.41,35.585,0.0049421067495059035
0.015,2026-03-06,MRVL,SHORT,SHORT,-0.05126109394666434,0.03589196872778966,87.45,89.52,-0.023670668953687742
0.015,2026-03-06,ODFL,LONG,LONG,0.02183871890456235,-0.028520410693913978,195.86,193.99,-0.009547636066578158
0.015,2026-03-06,PNC,LONG,LONG,0.030445037062837965,-0.017164071163396133,203.85,206.09,0.010988471915624354
0.015,2026-03-06,PRU,LONG,LONG,0.029341168942671247,-0.015710594315245463,95.23,97.09,0.019531660191116185
0.015,2026-03-06,PYPL,LONG,LONG,0.0852381550154735,-0.017026226734348504,46.475,46.97,0.010650887573964374
0.015,2026-03-06,RVTY,LONG,LONG,0.0531342226433289,-0.03135557432432434,91.75,91.37,-0.004141689373296953
0.015,2026-03-06,SNDK,SHORT,SHORT,-0.06381228080638712,0.030323757409940644,564.875,527.3,0.06651914140296533
0.015,2026-03-06,TMO,LONG,LONG,0.027964802651347043,-0.020506634499396936,503.44,502.2,-0.0024630541871921707
0.015,2026-03-06,TTD,LONG,LONG,0.024962735809229697,-0.027258700497171162,28.37,29.27,0.03172365174480074
0.015,2026-03-06,USB,LONG,LONG,0.02485874819499667,-0.02035381396233593,51.5,52.35,0.01650485436893212
0.015,2026-03-06,WDAY,LONG,LONG,0.09349165385183622,-0.01675257731958757,144.97,151.05,0.041939711664482404
0.015,2026-03-06,WFC,LONG,LONG,0.0400539578234016,-0.015082295512860555,78.69,80.39,0.02160376159613686
0.015,2026-03-06,XYZ,LONG,LONG,0.10509478798395055,-0.01721814642910624,65.64,66.355,0.010892748324192514
