trading_date,symbol,theme,open,high,low,close,return_open_close,intraday_high_from_open,intraday_low_from_open,intraday_range,volume,bars
2026-03-03,LLY,Healthcare,1012.865,1019.8,995.31,1007.09,-0.005701648294688777,0.00684691444565666,-0.017332023517448114,0.02460539932282413,75672.0,76
2026-03-03,LMT,Defense,682.22,685.62,657.8,667.76,-0.021195508780158967,0.00498372958869564,-0.03579490486939707,0.04229249011857705,81716.0,78
2026-03-03,LOW,Consumer,251.81,258.87,251.365,257.77,0.023668639053254337,0.02803701203288189,-0.0017672054326675068,0.029856980884371387,101241.0,78
2026-03-03,LRCX,Semiconductors,223.69,223.69,215.89,217.32,-0.028476910009388012,0.0,-0.03486968572578131,0.03612951039881418,315702.0,78
2026-03-03,MA,Financials,513.85,526.795,513.85,524.17,0.020083682008368076,0.02519217670526408,0.0,0.02519217670526408,183923.0,78
2026-03-03,MCD,Consumer,329.84,331.955,327.76,331.955,0.0064121998544748315,0.0064121998544748315,-0.006306087800145521,0.01279899926775685,92793.0,78
2026-03-03,MDT,Healthcare,97.235,97.605,96.0,96.735,-0.005142181313313121,0.0038052141718516452,-0.01270118784388341,0.016718750000000115,322826.0,78
2026-03-03,META,Technology,645.665,658.99,638.96,655.04,0.014519913577474286,0.020637637164783618,-0.010384642190609528,0.031347815199699536,253032.0,78
2026-03-03,MPC,Energy,214.225,215.375,206.42,211.99,-0.010432956004201133,0.005368187653168377,-0.03643365620259076,0.04338242418370308,141079.0,74
2026-03-03,MRK,Healthcare,119.775,120.965,118.63,119.755,-0.00016697975370494333,0.009935295345439243,-0.009559590899603454,0.019683048132850045,263854.0,78
2026-03-03,MS,Financials,161.78,167.24,160.0,165.86,0.02521943379898639,0.03374953640746692,-0.011002596118185215,0.04525000000000001,315096.0,78
2026-03-03,MSFT,Technology,393.095,406.675,392.71,403.8,0.027232602805937534,0.03454635647871385,-0.000979407013571909,0.03556059178528703,803214.0,78
2026-03-03,MU,Semiconductors,386.55,390.0,374.92,379.78,-0.017513905057560564,0.008925106713232323,-0.030086664079679193,0.04022191400832176,598133.0,78
2026-03-03,NEE,Utilities,91.49,93.1,90.33,92.55,0.01158596567930914,0.01759755164498844,-0.01267898130943268,0.03066533820436179,466918.0,78
2026-03-03,NFLX,Consumer,95.985,98.46,95.36,97.705,0.01791946658332022,0.025785278949835844,-0.006511434078241396,0.03250838926174482,4176267.0,78
2026-03-03,NOC,Defense,767.66,772.14,752.05,759.165,-0.011066096970012818,0.005835916942396491,-0.02033452309616235,0.026713649358420355,63487.0,78
2026-03-03,NOW,Technology,107.9,114.91,107.8,113.21,0.04921223354958282,0.06496756255792402,-0.000926784059314234,0.06595547309833028,592487.0,78
2026-03-03,NVDA,Semiconductors,178.48,180.885,176.92,180.03,0.008684446436575621,0.013474899148363972,-0.008740475123263147,0.0224112593262491,4859534.0,78
2026-03-03,OKE,Energy,86.58,87.0,84.29,84.74,-0.021252021252021303,0.00485100485100487,-0.02644952644952636,0.03215090758097028,148435.0,77
2026-03-03,ORCL,Technology,145.08,150.92,143.09,149.025,0.02719189412737788,0.04025365315687868,-0.013716570168183173,0.054720805087706825,482680.0,78
2026-03-03,OXY,Energy,55.0,55.1,53.09,53.69,-0.02381818181818185,0.001818181818181941,-0.03472727272727272,0.03786023733283095,842281.0,78
2026-03-03,PANW,Technology,149.085,156.79,149.085,156.14,0.047321997518194214,0.051681926417815216,0.0,0.051681926417815216,477961.0,78
2026-03-03,PCG,Utilities,18.76,19.115,18.515,18.91,0.007995735607675858,0.018923240938166108,-0.013059701492537323,0.03240615716986217,1071963.0,78
2026-03-03,PEG,Utilities,83.41,84.685,81.44,83.91,0.005994485073732125,0.015285936938017164,-0.023618271190504747,0.03984528487229877,159923.0,78
2026-03-03,PEP,Consumer,166.35,167.11,163.72,164.83,-0.009137360985873033,0.004568680492936794,-0.015810039074241056,0.020706083557292976,220770.0,78
2026-03-03,PG,Consumer,161.775,162.11,158.65,159.64,-0.013197341987328248,0.002070777314171046,-0.019316952557564493,0.021809013551843837,595755.0,78
2026-03-03,PLD,Real Estate,139.1,141.38,137.855,140.97,0.013443565780014488,0.016391085549964046,-0.00895039539899356,0.025570345653041393,92518.0,77
2026-03-03,PM,Consumer,181.82,181.82,175.69,177.97,-0.021174788252117493,0.0,-0.033714662853371435,0.03489100119528721,288097.0,78
2026-03-03,PSX,Energy,162.16,163.0,156.5,159.75,-0.01486186482486429,0.0051800690675876115,-0.03490379871731619,0.04153354632587858,203396.0,78
2026-03-03,PWR,Industrials,554.71,568.89,548.435,565.75,0.019902291287339224,0.025562906744064362,-0.011312217194570318,0.03729703611184565,52640.0,76
2026-03-03,QCOM,Semiconductors,138.34,139.13,136.36,138.15,-0.0013734277866126465,0.005710568165389507,-0.014312563249963772,0.020313875036667595,237113.0,78
2026-03-03,REGN,Healthcare,784.825,789.35,765.0,766.42,-0.023451087822126016,0.005765616538718765,-0.025260408371293064,0.03183006535947719,38114.0,76
2026-03-03,RKLB,High Beta Growth,68.82,73.23,66.21,70.08,0.018308631211856996,0.06408020924149982,-0.037925021795989555,0.10602628001812442,230377.0,77
2026-03-03,ROK,Industrials,399.01,405.695,393.62,398.55,-0.001152853311947033,0.016753966066013426,-0.013508433372597106,0.0306767948783091,33997.0,77
2026-03-03,RTX,Defense,212.07,214.31,205.74,206.5,-0.026264912528881967,0.01056255010138174,-0.029848634884707792,0.0416545154077963,437691.0,78
2026-03-03,SCHW,Financials,93.9,95.97,93.7,95.19,0.013738019169329041,0.022044728434504668,-0.0021299254526091493,0.024226254002134517,528374.0,78
2026-03-03,SLB,Energy,50.23,50.78,48.195,48.55,-0.03344614772048571,0.010949631694206818,-0.040513637268564495,0.05363626932254384,1379543.0,78
2026-03-03,SNPS,Technology,414.83,431.165,410.83,424.325,0.022888894245835623,0.03937757635657979,-0.009642504158329901,0.04949735900494123,116087.0,78
2026-03-03,SO,Utilities,96.63,97.775,95.295,96.8,0.0017592880057952787,0.01184932215668022,-0.013815585221980675,0.026024450390891518,286719.0,78
2026-03-03,SPGI,Financials,437.025,447.505,436.6,443.94,0.015822893427149598,0.023980321491905432,-0.0009724844116468789,0.024977095739807442,240014.0,78
2026-03-03,TDG,Defense,1309.105,1333.45,1286.64,1326.3,0.013134928061538265,0.018596674827458415,-0.017160579174321344,0.03638158303799033,20880.0,74
2026-03-03,TGT,Consumer,115.97,122.39,115.06,120.76,0.0413037854617575,0.05535914460636371,-0.007846856945761815,0.06370589257778558,622919.0,78
2026-03-03,TMO,Healthcare,502.36,510.53,493.71,508.08,0.011386256867584876,0.016263237518910678,-0.0172187276057012,0.03406858277126257,87061.0,78
2026-03-03,TSLA,Consumer,395.09,396.22,385.4,392.625,-0.006239084765496394,0.002860107823533964,-0.02452605735402058,0.02807472755578644,752997.0,78
2026-03-03,TXN,Semiconductors,205.5,206.225,201.88,202.7,-0.013625304136253069,0.0035279805352796956,-0.017615571776155692,0.021522686744600783,189634.0,77
2026-03-03,UBER,Consumer,74.8,77.305,74.03,76.39,0.021256684491978595,0.03348930481283441,-0.010294117647058787,0.04423882209914898,759214.0,78
2026-03-03,UNH,Healthcare,288.99,293.55,284.58,289.17,0.0006228589224541725,0.015779092702169706,-0.015260043600124673,0.03152013493569483,158861.0,78
2026-03-03,V,Financials,315.805,321.99,314.455,320.67,0.015405075917100719,0.019584870410538135,-0.004274789822833802,0.02396209314528308,215940.0,78
2026-03-03,VLO,Energy,218.35,221.24,211.02,217.71,-0.0029310739638195304,0.013235630867872716,-0.03356995649187078,0.04843142830063507,218715.0,78
2026-03-03,VRT,Industrials,243.0,248.05,234.9,244.38,0.005679012345678913,0.02078189300411526,-0.033333333333333326,0.05598126862494679,308920.0,78
2026-03-03,VRTX,Healthcare,484.1,484.1,471.62,474.14,-0.020574261516215775,0.0,-0.02577979756248716,0.026461982104236448,49472.0,76
2026-03-03,VST,Utilities,161.15,163.51,152.99,161.7,0.0034129692832762792,0.014644740924604216,-0.050636053366428735,0.06876266422641986,305159.0,78
2026-03-03,VZ,Communications,49.655,51.095,49.56,50.87,0.024468834961232533,0.029000100694793973,-0.001913201087503702,0.030972558514931414,2120371.0,78
2026-03-03,WMB,Energy,76.21,76.4,75.12,75.865,-0.004526964965227642,0.0024931111402703987,-0.014302584962603171,0.017039403620873195,512874.0,78
2026-03-03,WMT,Consumer,126.52,128.36,125.7,127.92,0.011065444198545826,0.014543155232374483,-0.006481188744862365,0.02116149562450298,756074.0,78
2026-03-03,XEL,Utilities,83.02,83.885,81.4,83.14,0.0014454348349794977,0.010419176102144156,-0.01951337027222344,0.030528255528255555,106361.0,77
2026-03-03,XOM,Energy,155.44,155.88,150.32,151.76,-0.023674729799279537,0.002830674215131168,-0.03293875450334538,0.03698775944651422,1198888.0,78
2026-03-04,AAPL,Other,264.69,266.0,261.485,262.5,-0.008273829763119078,0.0049491858400392275,-0.012108504288035005,0.017266764823985925,869550.0,78
2026-03-04,ABBV,Healthcare,233.38,237.075,232.21,236.2,0.012083297626189093,0.015832547776158945,-0.005013283057674123,0.020950863442573464,256768.0,78
2026-03-04,ABT,Healthcare,113.775,113.91,112.05,113.06,-0.006284333113601437,0.0011865524060645782,-0.01516150296638108,0.01659973226238276,232320.0,77
2026-03-04,ADBE,Technology,270.775,276.63,270.445,273.11,0.00862339580832816,0.021623118825593313,-0.001218724032868601,0.02286971472942745,134632.0,78
2026-03-04,ADI,Semiconductors,342.61,345.57,339.29,341.37,-0.003619275561133728,0.008639561016899666,-0.009690318437873935,0.018509239883285566,136459.0,78
2026-03-04,AEP,Utilities,132.42,133.745,130.9,133.52,0.008306902280622364,0.010006041383477049,-0.011478628605950614,0.021734148204736403,204058.0,75
2026-03-04,AMAT,Semiconductors,360.02,362.055,351.11,357.8,-0.006166324093105802,0.005652463752013892,-0.024748625076384534,0.031172567001794382,143485.0,75
2026-03-04,AMD,Semiconductors,192.295,202.44,189.905,202.04,0.050677344704750604,0.052757481993811695,-0.012428820302139876,0.0660066875543035,1360776.0,78
2026-03-04,AMGN,Healthcare,380.0,380.0,371.0,379.18,-0.0021578947368421364,0.0,-0.023684210526315752,0.0242587601078168,59687.0,75
2026-03-04,AMZN,Technology,210.52,217.535,210.31,216.805,0.029854645639369126,0.03332224966748987,-0.0009975299258978554,0.0343540487851266,2356546.0,78
2026-03-04,AVGO,Semiconductors,315.895,322.63,311.845,317.1,0.0038145586349895844,0.021320375441206796,-0.012820715744155331,0.0345844890891307,668143.0,78
2026-03-04,BA,Aerospace,226.255,227.455,221.82,227.3,0.004618682460056256,0.00530375019336593,-0.019601776756314804,0.02540348029934192,158524.0,78
2026-03-04,BAC,Financials,50.01,50.405,49.22,50.28,0.005398920215956782,0.007898420315936905,-0.015796840631873588,0.024075579032913463,2428342.0,78
2026-03-04,BKNG,Consumer,4146.025,4321.73,4137.5,4254.59,0.026185322085612306,0.042379146290724146,-0.0020561863471637576,0.04452688821752249,26643.0,78
2026-03-04,BLK,Financials,1057.495,1060.265,1045.43,1049.22,-0.007825096099745021,0.0026193977276489644,-0.011409037394975674,0.014190333164343816,20720.0,77
2026-03-04,BRK.B,Financials,481.0,489.14,480.35,487.505,0.013523908523908501,0.01692307692307682,-0.0013513513513513375,0.018299156864786115,79747.0,75
2026-03-04,CARR,Industrials,61.46,61.8,60.495,61.09,-0.006020175724048116,0.0055320533680442985,-0.015701269118125638,0.02157203074634273,168978.0,78
2026-03-04,CAT,Industrials,735.39,745.79,731.03,732.4,-0.004065869810576661,0.014142155862875372,-0.005928826880974736,0.020190689848569754,120428.0,77
2026-03-04,CDNS,Technology,300.25,308.58,296.3,305.48,0.01741881765195674,0.027743547044129846,-0.013155703580349676,0.04144448194397565,116998.0,78
2026-03-04,CEG,Utilities,322.51,326.19,318.49,322.87,0.0011162444575363306,0.011410498899258936,-0.012464729775820804,0.024176583252221384,86619.0,78
2026-03-04,CI,Healthcare,282.05,285.84,282.05,284.79,0.009714589611770963,0.013437333806062712,0.0,0.013437333806062712,37075.0,66
2026-03-04,COP,Energy,116.52,117.27,114.475,115.665,-0.007337796086508641,0.00643666323377956,-0.017550635084105703,0.02441581131251369,384196.0,78
2026-03-04,COST,Consumer,1006.15,1013.55,997.24,1006.725,0.0005714853650051754,0.0073547681757193395,-0.00885553843860254,0.01635514018691575,54282.0,78
2026-03-04,CRM,Technology,196.065,196.26,192.25,193.0,-0.015632570831101922,0.0009945681279166507,-0.019457832861551005,0.020858257477243125,425609.0,78
2026-03-04,CSCO,Technology,79.02,80.945,79.01,80.84,0.02303214376107321,0.024360921285750514,-0.00012655024044538887,0.024490570813820778,975487.0,78
2026-03-04,CVX,Energy,187.57,188.42,184.22,186.07,-0.007997014447939432,0.004531641520499008,-0.017859998933731358,0.022798827488871964,431240.0,78
2026-03-04,CW,Defense,703.99,713.68,694.71,713.07,0.012897910481683095,0.013764400062500792,-0.013182005426213395,0.02730635804868209,10693.0,45
2026-03-04,D,Utilities,62.59,62.935,61.825,62.59,0.0,0.005512062629813075,-0.012222399744368118,0.017953902143146072,189973.0,78
2026-03-04,DE,Industrials,619.5,622.0,613.19,614.13,-0.008668280871670708,0.004035512510088823,-0.010185633575463982,0.014367488054273458,64825.0,75
2026-03-04,DHR,Healthcare,204.47,206.64,203.1,204.755,0.0013938475081918256,0.010612803834303186,-0.006700249425343641,0.01742983751846383,189805.0,78
2026-03-04,DIS,Consumer,103.16,103.81,102.69,103.04,-0.0011632415664984963,0.0063008918185343266,-0.0045560294687863045,0.010906612133606108,344759.0,78
2026-03-04,DUK,Utilities,131.39,132.57,130.57,131.93,0.004109901819012274,0.00898089656747092,-0.006240962021462737,0.015317454239105466,210179.0,78
2026-03-04,DVN,Energy,43.53,43.96,42.7,43.475,-0.0012634964392372883,0.009878244888582577,-0.019067309901217522,0.02950819672131133,526649.0,78
2026-03-04,ELV,Healthcare,284.0,293.5,283.36,291.61,0.026795774647887294,0.03345070422535201,-0.0022535211267604716,0.03578486730660635,104294.0,77
2026-03-04,EMR,Industrials,146.655,147.55,144.01,145.19,-0.009989430977464187,0.006102758173945677,-0.01803552555316912,0.024581626275953283,110520.0,75
2026-03-04,ENPH,High Beta Growth,43.5,43.5,42.145,42.69,-0.018620689655172495,0.0,-0.031149425287356203,0.03215090758097028,98533.0,75
2026-03-04,EOG,Energy,125.29,128.06,124.26,127.94,0.021150929842764787,0.022108707797908744,-0.008220927448319926,0.030581039755351647,281358.0,78
2026-03-04,EQT,Energy,60.74,61.45,60.115,61.33,0.009713533091866955,0.01168916694106037,-0.010289759631215034,0.02220743574814943,493214.0,78
2026-03-04,ETN,Industrials,358.4,360.29,351.52,354.555,-0.010728236607142727,0.005273437500000089,-0.01919642857142856,0.024948793809740577,60689.0,76
2026-03-04,EXC,Utilities,48.94,49.39,48.53,49.25,0.0063342868818963005,0.00919493257049453,-0.008377605230894924,0.017720997321244658,509997.0,78
2026-03-04,FANG,Energy,174.22,177.22,172.87,176.81,0.014866261049248042,0.017219607392951364,-0.007748823326828136,0.025163417597038107,94559.0,66
2026-03-04,GD,Defense,364.5,366.15,359.63,366.15,0.004526748971193317,0.004526748971193317,-0.01336076817558296,0.018129744459583375,35495.0,73
2026-03-04,GE,Industrials,336.14,340.16,333.49,339.75,0.010739572797048957,0.011959302671506133,-0.007883619920271201,0.020000599718132506,109121.0,78
2026-03-04,GOOG,Technology,302.71,305.34,300.9,303.29,0.001916025238677399,0.008688183409864214,-0.005979320141389466,0.014755732801595256,292894.0,78
2026-03-04,GOOGL,Technology,302.77,305.45,300.805,303.1,0.001089936255243451,0.008851603527430196,-0.006490074974402904,0.015441897574840713,1017727.0,78
2026-03-04,GS,Financials,869.4,876.88,860.69,867.425,-0.0022716816195077483,0.008603634690591333,-0.010018403496664274,0.018810489258618057,34905.0,72
2026-03-04,HAL,Energy,34.95,35.33,34.08,34.43,-0.014878397711015845,0.010872675250357622,-0.02489270386266107,0.036678403755868505,1612290.0,78
2026-03-04,HD,Consumer,366.39,369.55,361.65,369.24,0.007778596577417529,0.008624689538470065,-0.012937034307704876,0.021844324623254696,106057.0,77
2026-03-04,HON,Industrials,244.99,247.24,239.35,246.03,0.004245071227396924,0.00918404832850328,-0.02302134781011478,0.032964278253603485,124120.0,78
2026-03-04,HUBB,Industrials,494.43,494.43,486.04,490.68,-0.007584491232328183,0.0,-0.0169690350504621,0.017261953748662684,19476.0,59
2026-03-04,HWM,Defense,259.52,260.61,256.19,260.06,0.002080764488286091,0.004200061652281262,-0.012831381011097376,0.01725282017252816,54304.0,66
2026-03-04,IBM,Technology,245.14,250.845,245.01,249.99,0.01978461287427602,0.02327241576242156,-0.000530309211063007,0.023815354475327677,179919.0,78
2026-03-04,INTC,Semiconductors,44.08,46.12,43.28,45.56,0.03357531760435584,0.04627949183303093,-0.01814882032667875,0.06561922365988893,3317729.0,78
2026-03-04,IREN,High Beta Growth,40.555,44.185,40.55,43.8,0.08001479472321527,0.08950807545308836,-0.00012328936012828695,0.08964241676942053,793093.0,78
2026-03-04,ISRG,Healthcare,496.5,505.045,494.2,501.25,0.009566968781470342,0.017210473313192365,-0.004632426988922522,0.021944556859571085,45446.0,76
2026-03-04,JCI,Industrials,140.9,141.48,139.43,140.04,-0.006103619588360587,0.0041163946061035794,-0.010432931156848846,0.014702718209854249,87551.0,71
2026-03-04,JNJ,Healthcare,245.625,246.525,243.47,245.26,-0.0014860050890586063,0.003664122137404524,-0.008773536895674283,0.012547747155707167,131583.0,78
2026-03-04,JPM,Financials,300.39,300.7,296.085,299.34,-0.003495455907320477,0.0010319917440659854,-0.01433136922001399,0.015586740294172285,156815.0,78
2026-03-04,KMI,Energy,33.7,34.01,33.47,33.91,0.0062314540059345,0.009198813056379596,-0.006824925816023897,0.016133851210038852,502796.0,78
2026-03-04,KO,Consumer,79.3,79.3,77.76,78.07,-0.015510718789407352,0.0,-0.01941992433795703,0.01980452674897104,959818.0,78
2026-03-04,LHX,Defense,368.875,369.065,361.87,368.655,-0.0005964079972891057,0.0005150796340223085,-0.018990172822771934,0.01988283085085807,32366.0,73
2026-03-04,LIN,Materials,502.4,503.225,497.335,499.06,-0.006648089171974458,0.0016421178343950515,-0.010081608280254728,0.011843123850121318,80910.0,78
2026-03-04,LLY,Healthcare,1013.73,1014.4,994.45,1003.995,-0.009603148767423297,0.0006609254929812458,-0.019018870902508533,0.020061340439438746,50270.0,75
2026-03-04,LMT,Defense,670.01,670.01,653.0,664.66,-0.007984955448426145,0.0,-0.025387680780883826,0.02604900459418058,65439.0,78
2026-03-04,LOW,Consumer,257.805,258.89,255.63,258.67,0.003355249122398707,0.004208607280696608,-0.008436609064990996,0.012752806791065163,79398.0,76
2026-03-04,LRCX,Semiconductors,221.845,225.035,219.08,222.97,0.005071108206180064,0.014379409046856972,-0.012463657057855682,0.027181851378491828,196227.0,78
2026-03-04,MA,Financials,524.07,525.93,520.425,523.02,-0.0020035491441984243,0.0035491441982939964,-0.006955177743431351,0.010577893068165478,122993.0,78
2026-03-04,MCD,Consumer,331.25,332.765,330.16,331.595,0.0010415094339624176,0.004573584905660288,-0.0032905660377358092,0.007890113884177152,65654.0,78
2026-03-04,MDT,Healthcare,96.65,96.68,95.445,95.58,-0.011070874288670485,0.0003103983445422731,-0.01246766683911027,0.012939389177013094,315439.0,78
2026-03-04,META,Technology,659.39,672.725,657.94,667.53,0.012344742868408698,0.02022323662779235,-0.0021990021080088296,0.022471653950208115,278865.0,78
2026-03-04,MPC,Energy,212.73,221.89,212.32,220.77,0.03779438725144568,0.04305927701781598,-0.0019273257180463244,0.045073474001507075,124768.0,77
2026-03-04,MRK,Healthcare,120.0,120.855,117.86,120.29,0.0024166666666667336,0.007125000000000048,-0.017833333333333368,0.025411505175632065,183767.0,78
2026-03-04,MS,Financials,167.98,169.15,166.585,167.54,-0.0026193594475533155,0.006965114894630364,-0.00830456006667446,0.015397544796950546,146039.0,74
2026-03-04,MSFT,Technology,401.35,410.97,400.63,405.0,0.009094306714837463,0.0239691042730783,-0.0017939454341597827,0.025809350273319653,898281.0,78
2026-03-04,MU,Semiconductors,393.39,407.825,387.79,400.73,0.018658328884821662,0.03669386613792924,-0.01423523729632159,0.05166456071585124,483613.0,78
2026-03-04,NEE,Utilities,92.63,93.09,91.645,92.66,0.00032386915686055673,0.004965993738529795,-0.010633703983590648,0.0157673631949371,336521.0,78
2026-03-04,NFLX,Consumer,97.12,99.75,96.99,98.61,0.015341845140032895,0.02707990115321257,-0.001338550247117043,0.028456541911537236,3766982.0,78
2026-03-04,NOC,Defense,757.445,758.18,737.75,753.83,-0.004772623754860095,0.0009703674854277811,-0.026001887925856115,0.027692307692307683,53838.0,70
2026-03-04,NOW,Technology,111.98,115.195,111.725,113.85,0.016699410609037235,0.028710484015002535,-0.002277192355777946,0.03105840232714252,611651.0,78
2026-03-04,NVDA,Semiconductors,180.37,184.695,180.07,182.97,0.014414813993457898,0.02397848866219432,-0.0016632477684759284,0.025684456044871462,4959143.0,78
2026-03-04,OKE,Energy,84.23,85.1,83.745,84.79,0.00664846254303697,0.010328861450789484,-0.005758043452451567,0.016180070451967232,128097.0,77
2026-03-04,ORCL,Technology,150.0,153.57,149.25,152.38,0.015866666666666696,0.023800000000000043,-0.0050000000000000044,0.028944723618090418,522147.0,78
2026-03-04,OXY,Energy,52.375,53.85,52.375,53.6,0.023389021479713668,0.028162291169451015,0.0,0.028162291169451015,463295.0,78
2026-03-04,PANW,Technology,156.06,160.295,154.85,158.57,0.01608355760604896,0.02713699859028562,-0.007753428168653098,0.03516306102680011,382572.0,78
2026-03-04,PCG,Utilities,18.965,19.0,18.83,18.87,-0.005009227524386928,0.001845504877405757,-0.007118375955707967,0.009028146574615148,869376.0,78
2026-03-04,PEG,Utilities,83.72,84.32,83.14,83.91,0.002269469660773904,0.007166746297180948,-0.006927854753941642,0.014192927592013405,100096.0,74
2026-03-04,PEP,Consumer,165.71,165.71,163.445,163.89,-0.01098304266489658,0.0,-0.013668456942852014,0.013857872678882943,123219.0,77
2026-03-04,PG,Consumer,159.44,159.61,157.33,158.235,-0.007557701956848906,0.0010662318113396907,-0.01323381836427484,0.01449183245407748,392680.0,78
2026-03-04,PLD,Real Estate,140.87,140.87,138.06,139.415,-0.01032867182508701,0.0,-0.01994746929793423,0.020353469506011912,101105.0,76
2026-03-04,PM,Consumer,177.07,179.275,175.96,179.095,0.011436155192861674,0.01245270232111606,-0.006268707290901787,0.018839508979313413,129526.0,77
2026-03-04,PSX,Energy,159.5,165.07,158.84,164.77,0.03304075235109716,0.03492163009404381,-0.004137931034482789,0.03922185847393589,163416.0,78
2026-03-04,PWR,Industrials,570.47,572.355,561.42,568.39,-0.003646116360194296,0.00330429295142598,-0.015864112047960566,0.01947739660147496,49529.0,74
2026-03-04,QCOM,Semiconductors,138.22,139.875,137.43,139.49,0.009188250614961646,0.011973665171465697,-0.005715525973086333,0.01779087535472601,300237.0,78
2026-03-04,REGN,Healthcare,766.81,791.46,765.28,787.55,0.027047117278074184,0.03214616397803893,-0.0019952791434644235,0.03420970102446175,40705.0,75
2026-03-04,RKLB,High Beta Growth,70.74,73.97,69.53,71.89,0.016256714729997235,0.04566016398077477,-0.01710489115069258,0.06385732777218456,239064.0,78
2026-03-04,ROK,Industrials,399.94,404.255,382.64,383.17,-0.041931289693453944,0.01078911836775509,-0.043256488473271015,0.056489128162241276,86115.0,77
2026-03-04,RTX,Defense,207.35,209.89,204.54,208.78,0.006896551724137945,0.01224981914637091,-0.01355196527610325,0.026156253055636958,218182.0,78
2026-03-04,SCHW,Financials,96.07,96.71,95.46,96.03,-0.00041636306859571537,0.006661809097533,-0.006349536796086186,0.013094489838675782,450179.0,78
2026-03-04,SLB,Energy,48.85,49.37,47.52,47.89,-0.01965199590583422,0.01064483111566017,-0.027226202661207788,0.038930976430976205,1035361.0,78
2026-03-04,SNPS,Technology,425.335,439.015,421.01,430.9,0.013083804530546583,0.032162883374281526,-0.010168455452760794,0.04276620507826423,116506.0,78
2026-03-04,SO,Utilities,97.275,98.055,96.61,97.63,0.003649447442816589,0.008018504240555169,-0.006836288871755358,0.014957043784287416,276732.0,78
2026-03-04,SPGI,Financials,443.495,450.045,442.01,445.58,0.004701293137464813,0.014769050383882654,-0.003348403025964286,0.018178321757426286,105383.0,78
2026-03-04,TDG,Defense,1326.99,1326.99,1305.815,1314.78,-0.009201275066127113,0.0,-0.01595716621828347,0.01621592645206249,13819.0,75
2026-03-04,TGT,Consumer,125.3,125.97,119.885,120.05,-0.04189944134078216,0.005347166799680725,-0.04321628092577812,0.05075697543479163,344775.0,78
2026-03-04,TMO,Healthcare,510.6,517.455,508.95,513.16,0.0050137093615354456,0.01342538190364273,-0.003231492361927213,0.01671087533156501,91540.0,78
2026-03-04,TSLA,Consumer,397.845,408.32,394.63,405.96,0.02039739094370918,0.026329349369729416,-0.008081036584599577,0.0346907229556801,865347.0,78
2026-03-04,TXN,Semiconductors,204.34,205.18,201.505,202.36,-0.00968973279827734,0.004110795732602535,-0.013873935597533582,0.01823776084960671,189131.0,78
2026-03-04,UBER,Consumer,75.87,77.015,75.055,76.665,0.010478449980229287,0.015091604059575436,-0.01074205878476342,0.026114182932515995,741206.0,78
2026-03-04,UNH,Healthcare,289.55,294.2,287.73,291.77,0.007667069590744147,0.016059402521153343,-0.006285615610429951,0.022486358739095547,151444.0,78
2026-03-04,V,Financials,320.82,325.71,319.91,320.4,-0.0013091453151300447,0.015242191883299006,-0.0028364815161148194,0.018130099090369,184001.0,78
2026-03-04,VLO,Energy,216.92,225.96,216.54,225.62,0.040106951871657914,0.041674349990780124,-0.001751797897842522,0.04350235522305357,189081.0,77
2026-03-04,VRT,Industrials,249.025,255.11,245.59,251.26,0.00897500250978811,0.024435297660877486,-0.013793795803634157,0.0387637933140601,163835.0,75
2026-03-04,VRTX,Healthcare,475.77,480.425,471.37,477.88,0.004434916030855218,0.009784139395085933,-0.009248166130693347,0.019209962449880047,47939.0,75
2026-03-04,VST,Utilities,161.95,164.18,160.62,163.44,0.009200370484717668,0.013769682000617678,-0.008212411238036288,0.022164114058025097,225371.0,78
2026-03-04,VZ,Communications,50.5,51.405,50.155,51.19,0.013663366336633676,0.017920792079207937,-0.006831683168316838,0.02492273950752666,1483836.0,78
2026-03-04,WMB,Energy,75.52,75.9,74.735,75.76,0.0031779661016950733,0.005031779661017088,-0.010394597457627053,0.015588412390446393,281485.0,78
2026-03-04,WMT,Consumer,127.14,128.045,126.29,127.72,0.004561900267421759,0.007118137486235465,-0.006685543495359436,0.013896587219890622,569092.0,78
2026-03-04,XEL,Utilities,82.48,83.57,82.015,83.04,0.00678952473326877,0.013215324927254857,-0.005637730358874937,0.01895994635127707,199444.0,78
2026-03-04,XOM,Energy,150.68,151.07,147.91,149.87,-0.005375630475179194,0.002588266525086258,-0.018383328908946228,0.02136434318166458,967834.0,78
2026-03-05,AAPL,Other,260.96,261.52,257.25,260.25,-0.002720723482525944,0.0021459227467810482,-0.01421673819742486,0.016598639455782216,1158084.0,78
2026-03-05,ABBV,Healthcare,233.45,233.82,228.09,232.32,-0.004840436924394953,0.0015849218248018548,-0.02295994859712991,0.025121662501643938,328314.0,78
2026-03-05,ABT,Healthcare,111.57,111.91,110.545,110.945,-0.0056018643004391855,0.0030474141794389897,-0.009187057452720193,0.012347912614772305,395369.0,78
2026-03-05,ADBE,Technology,275.785,285.24,275.785,281.695,0.021429736932755405,0.03428395307939147,0.0,0.03428395307939147,197549.0,78
2026-03-05,ADI,Semiconductors,338.325,339.79,325.35,329.715,-0.02544890268233213,0.004330155915170497,-0.03835069829306126,0.04438297218380205,230266.0,77
2026-03-05,AEP,Utilities,132.62,132.86,130.36,132.02,-0.004524204494043116,0.001809681797617424,-0.01704117026089569,0.019177661859466122,276130.0,78
